SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(20,52)",0.1159302075393498,21,13,3,41,9,37,0
"(14,11)-(17,49)",1.7963707573206808e-23,26,13,11,1,9,8,0
"(16,12)-(16,58)",71.63695096969604,14,13,28,3,15,21,11
"(16,55)-(16,56)",3.068330300948219e-06,29,2,10,1,32,33,0
"(16,57)-(16,58)",45.72531878948212,29,21,2,10,43,7,0
"(18,5)-(20,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(18,16)-(18,22)",58.582329750061035,45,7,2,21,27,1,0
"(20,19)-(20,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,19)-(20,45)",2.2933926433324814,2,3,36,5,6,30,0
"(20,34)-(20,35)",5.39227906770634e-07,2,14,1,33,29,24,0
"(20,36)-(20,40)",12.445085495710373,29,3,1,43,21,14,0
