SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(18,5)-(30,52)",2.523894693240436e-05,13,21,41,3,37,9,0
"(18,11)-(27,42)",2.90616104230444e-14,13,40,26,8,9,12,0
"(18,13)-(27,42)",4.585529188467585e-24,9,21,26,8,22,3,0
"(19,7)-(27,42)",31.825977563858032,11,20,1,12,40,41,11
"(19,13)-(19,19)",50.020164251327515,2,12,49,1,15,8,0
"(19,14)-(19,15)",20.062626898288727,36,15,16,12,5,32,0
"(21,11)-(23,32)",1.367119885981083,11,47,1,15,41,16,0
"(23,16)-(23,32)",1.3102721574398402e-06,1,24,3,18,36,14,0
"(23,30)-(23,31)",9.099707419191991e-17,21,1,4,31,7,3,0
"(26,20)-(26,41)",6.605170667171478,14,24,3,27,46,1,0
"(26,28)-(26,29)",8.396778226836013e-16,1,29,4,2,21,9,0
"(26,30)-(26,40)",99.9146819114685,2,1,45,3,4,9,0
"(27,20)-(27,41)",6.605170667171478,14,24,3,27,46,1,0
"(27,21)-(27,27)",0.01213188807014376,1,29,2,4,21,7,0
"(27,28)-(27,29)",8.396778226836013e-16,1,29,4,2,21,9,0
"(27,30)-(27,40)",99.9146819114685,2,1,45,3,4,9,0
"(30,19)-(30,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(30,19)-(30,45)",2.2933926433324814,2,3,36,5,6,30,0
"(30,34)-(30,35)",3.3329030202366994e-06,1,43,2,29,27,33,0
