SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(17,52)",44.707366824150085,21,3,9,13,41,14,0
"(14,11)-(14,57)",5.685570236835247e-07,26,2,33,17,1,30,0
"(14,36)-(14,52)",1.2115602032736206e-05,24,2,1,50,3,4,0
"(14,36)-(14,57)",0.7948341779410839,14,43,2,3,28,7,11
"(14,37)-(14,40)",1.4839957884760224e-05,1,7,4,24,21,2,0
"(14,56)-(14,57)",18.648625910282135,27,43,28,1,2,3,0
"(15,5)-(17,52)",0.000189254240012815,30,36,14,2,18,13,0
"(15,16)-(15,24)",0.010517130431253463,19,5,43,1,27,7,5
"(15,17)-(15,23)",0.0003060021981582395,2,1,45,4,9,12,0
"(15,18)-(15,19)",90.08347392082214,7,19,1,21,28,45,0
"(17,19)-(17,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(17,19)-(17,45)",2.2933926433324814,2,3,36,5,6,30,0
"(17,34)-(17,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(17,36)-(17,40)",12.445085495710373,29,3,1,43,21,14,0
