SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,13)-(12,60)",6.1638315783491385e-21,22,26,8,40,9,13,0
"(9,16)-(12,60)",1.4953047199598829e-25,26,8,9,22,1,40,0
"(10,3)-(12,60)",5.23660914040892e-20,41,37,11,1,12,20,0
"(12,8)-(12,60)",71.63695096969604,14,13,28,3,15,21,15
"(12,56)-(12,57)",3.068330300948219e-06,29,2,10,1,32,33,0
"(18,3)-(36,35)",0.0003369267005837173,13,37,40,12,8,41,0
"(18,12)-(35,52)",7.148371928026795e-13,13,37,40,12,41,9,0
"(32,28)-(32,77)",17.043615877628326,13,28,41,15,48,1,0
"(32,29)-(32,47)",99.70057606697083,13,27,6,32,1,28,0
"(32,49)-(32,76)",0.15317664947360754,24,3,14,1,15,4,0
"(36,14)-(36,35)",20.502738654613495,27,43,19,13,14,3,0
"(36,15)-(36,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(36,19)-(36,34)",0.27820479590445757,2,5,3,12,1,36,0
"(36,20)-(36,27)",3.3329030202366994e-06,1,43,2,29,27,33,0
