SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",45.68100571632385,21,3,9,13,14,41,0
"(16,11)-(16,60)",3.175258278531601e-07,26,33,2,17,1,3,0
"(16,13)-(16,60)",4.206134818218743e-06,42,26,33,9,8,1,0
"(16,17)-(16,60)",40.88945388793945,49,39,18,11,36,20,39
"(16,41)-(16,60)",0.11022257385775447,14,45,7,2,3,43,0
"(16,45)-(16,59)",5.496071366906108e-05,24,1,3,14,7,2,0
"(16,57)-(16,58)",29.31765615940094,2,1,4,27,22,43,0
"(19,19)-(19,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,19)-(19,45)",2.2933926433324814,2,3,36,5,6,30,0
"(19,34)-(19,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
