SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(17,5)-(23,52)",4.131524637341499,21,13,3,9,41,37,0
"(17,11)-(20,74)",11.357101798057556,26,13,9,2,1,40,0
"(19,7)-(20,74)",44.92112696170807,11,18,16,12,49,15,0
"(19,25)-(19,26)",20.062626898288727,36,15,16,12,5,32,0
"(20,9)-(20,28)",7.163468429549624e-09,1,3,32,4,35,2,0
"(20,22)-(20,27)",79.47057485580444,1,4,10,2,6,3,0
"(21,5)-(23,52)",0.0002702328856685199,36,30,13,14,18,2,0
"(21,16)-(21,28)",0.003703167021740228,2,1,24,5,16,7,0
"(21,17)-(21,23)",0.0044772012188332155,4,1,2,7,24,50,4
"(23,19)-(23,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,19)-(23,45)",2.2933926433324814,2,3,36,5,6,30,0
"(23,34)-(23,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,36)-(23,40)",0.0026569099645712413,49,15,2,12,27,1,0
