SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,17)-(2,78)",3.4208670258522034,26,33,42,8,2,9,0
"(2,24)-(2,78)",9.655973315238953,8,2,9,3,33,14,0
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,40)-(2,41)",0.04026961396448314,2,7,1,21,3,14,0
"(2,56)-(2,62)",11.263401061296463,1,10,2,29,17,26,0
"(2,56)-(2,70)",78.82158756256104,17,26,35,1,3,10,0
"(2,63)-(2,70)",0.007176699000410736,39,1,12,17,49,18,0
"(2,67)-(2,69)",0.04026961396448314,2,7,1,21,3,14,0
"(4,22)-(4,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(4,22)-(4,67)",49.76755380630493,8,4,23,2,9,37,0
"(4,29)-(4,67)",46.88858687877655,8,12,47,37,22,40,8
"(4,30)-(4,63)",99.36047196388245,33,8,2,3,1,14,0
"(4,37)-(4,57)",41.48112237453461,33,2,1,14,3,8,0
"(4,41)-(4,57)",0.03663311945274472,18,6,11,39,1,8,0
"(4,42)-(4,43)",0.04026961396448314,2,7,1,21,3,14,0
"(4,46)-(4,51)",6.78719436881213e-12,1,24,3,2,7,4,0
"(4,47)-(4,48)",3.836119367090967e-17,1,2,9,33,10,4,0
"(4,49)-(4,50)",0.00017080799352697795,1,2,10,9,4,31,0
"(4,61)-(4,62)",26.99844539165497,1,29,2,9,33,34,0
