SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",29.796957969665527,21,13,3,9,41,37,0
"(19,11)-(21,76)",0.4648711532354355,26,2,9,13,1,3,0
"(19,13)-(21,76)",2.730221214039541e-10,26,42,9,21,8,1,0
"(20,7)-(21,76)",56.96786642074585,11,20,16,18,1,30,0
"(21,7)-(21,76)",47.503462433815,11,16,18,12,49,15,0
"(21,19)-(21,20)",20.062626898288727,36,15,16,12,5,32,1
"(21,24)-(21,76)",0.0020025800040457398,15,41,12,11,18,47,0
"(21,32)-(21,39)",5.14654914240964e-06,1,3,4,32,21,35,0
"(21,37)-(21,38)",79.47057485580444,1,4,10,2,6,3,0
"(21,47)-(21,76)",33.614301681518555,15,1,37,41,18,12,0
"(21,58)-(21,75)",0.010775230475701392,24,14,1,3,46,33,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
