SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(16,69)",6.487439350166824e-05,8,20,1,3,33,14,0
"(16,9)-(16,10)",35.85655391216278,29,7,2,1,14,24,0
"(16,36)-(16,69)",0.045159683213569224,2,7,19,43,27,1,0
"(16,50)-(16,60)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(16,50)-(16,62)",32.218581438064575,43,5,27,13,21,1,0
"(16,68)-(16,69)",45.72531878948212,29,21,2,10,43,7,0
"(22,12)-(33,35)",4.904620034992782e-24,22,13,40,8,37,9,0
"(22,15)-(33,35)",7.409451664551877e-31,8,22,9,40,13,37,0
"(23,3)-(33,35)",3.839277229467086e-08,13,12,8,40,22,9,0
"(33,3)-(33,13)",3.068330300948219e-06,29,2,10,1,32,33,0
"(33,3)-(33,35)",0.007803829066688195,3,19,28,21,14,13,0
"(35,20)-(38,63)",1.153869977343902e-06,8,9,37,3,2,22,0
"(36,3)-(38,63)",6.548442570419866e-05,8,42,9,2,1,37,0
"(36,6)-(36,7)",1.2938515148164242e-06,2,1,4,9,7,24,0
"(36,6)-(36,11)",1.3238179676815579e-12,2,50,3,16,21,7,0
"(36,10)-(36,11)",1.860924147287338e-16,7,4,1,2,21,35,0
"(37,8)-(37,9)",99.99940395355225,21,7,29,35,4,27,21
"(38,8)-(38,63)",4.138364761985258e-07,7,42,2,19,1,27,0
"(38,29)-(38,35)",5.890862464497104e-07,2,1,14,33,29,10,0
"(38,29)-(38,63)",0.0015143034943321254,3,14,28,21,15,9,0
"(38,38)-(38,63)",78.8520336151123,27,3,2,14,13,30,27
"(38,39)-(38,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(38,50)-(38,62)",93.47177743911743,50,24,4,1,9,2,0
