SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,26)-(3,61)",0.047867148532532156,28,14,3,2,13,43,0
"(3,35)-(3,40)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(3,35)-(3,50)",20.502738654613495,27,43,19,13,14,3,0
"(3,54)-(3,60)",39.54409062862396,21,7,2,14,29,27,0
"(3,59)-(3,60)",18.648625910282135,27,43,28,1,2,3,0
"(7,3)-(8,67)",9.798643532121787e-05,3,9,12,14,15,13,0
"(7,11)-(7,22)",8.396778226836013e-16,1,29,4,2,21,9,0
"(7,11)-(7,25)",4.5326103759180114e-05,24,1,2,31,3,40,0
"(8,3)-(8,67)",19.26615536212921,37,3,15,9,2,41,0
"(8,17)-(8,39)",59.76383090019226,15,18,1,12,14,37,0
"(8,37)-(8,38)",99.9708354473114,21,1,4,2,14,3,1
"(8,45)-(8,67)",59.76383090019226,15,18,1,12,14,37,0
"(8,49)-(8,66)",7.725094258785248,14,3,1,24,2,9,14
"(8,50)-(8,55)",7.380156518141222e-20,1,2,33,9,29,4,0
