SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,15)-(15,18)",8.918611911212793e-05,9,2,1,12,34,10,0
"(15,15)-(15,35)",50.92008113861084,6,3,19,23,35,22,0
"(15,19)-(15,35)",0.4136974457651377,3,9,25,2,14,19,0
"(15,20)-(15,24)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(17,22)-(17,59)",2.1270055161615176e-09,28,3,38,15,40,7,0
"(17,23)-(17,39)",0.0011414842447265983,3,35,9,14,4,15,0
"(17,24)-(17,28)",5.890862464497104e-07,2,1,14,33,29,10,0
"(17,42)-(17,58)",0.0011414842447265983,3,35,9,14,4,15,0
"(17,43)-(17,47)",5.890862464497104e-07,2,1,14,33,29,10,0
"(18,20)-(18,36)",0.0015128671293496154,3,4,9,2,24,50,0
"(18,20)-(18,55)",99.94335770606995,23,19,38,22,1,13,23
"(18,21)-(18,25)",2.1833727985406153e-16,1,10,2,9,35,4,0
"(18,39)-(18,55)",0.0015128671293496154,3,4,9,2,24,50,0
"(18,40)-(18,44)",2.1833727985406153e-16,1,10,2,9,35,4,0
