SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,13)-(10,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(8,3)-(10,7)",0.3883321536704898,21,11,9,13,8,12,0
"(9,13)-(9,30)",2.8796789952600932e-08,1,2,4,7,9,24,0
"(9,14)-(9,27)",9.385458989846773e-11,1,10,35,2,32,3,0
"(9,28)-(9,29)",1.3516222807652412e-06,1,2,14,6,3,35,0
"(9,44)-(9,67)",0.06633077864535153,32,13,30,2,44,14,0
"(9,55)-(9,67)",10.268577188253403,2,3,19,1,24,27,0
"(9,56)-(9,58)",1.787526715815252e-14,29,1,3,2,14,24,0
"(10,3)-(10,5)",3.068330300948219e-06,29,2,10,1,32,33,0
"(10,3)-(10,7)",15.247616171836853,43,21,8,2,1,29,0
"(12,20)-(17,54)",7.932649898284919e-14,26,8,22,9,40,3,0
"(13,9)-(13,16)",3.919970359596292e-11,10,2,1,33,9,16,0
"(13,9)-(13,18)",99.91779923439026,2,1,7,4,21,9,1
"(13,17)-(13,18)",8.880832180757636e-09,2,14,10,16,1,4,0
"(20,47)-(20,57)",4.3966990015105803e-13,1,10,2,33,9,34,0
"(20,47)-(20,69)",19.278627634048462,2,3,4,6,14,8,0
"(20,58)-(20,69)",2.7256455426005743e-08,1,3,2,35,4,14,0
"(20,59)-(20,66)",3.6616722098870014e-06,1,2,33,4,9,6,0
