SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(19,63)",3.191116824746132,9,8,30,12,13,1,0
"(16,9)-(16,67)",0.005206509740673937,26,17,9,1,42,33,0
"(16,45)-(16,60)",0.07607953157275915,2,3,24,50,1,9,0
"(16,46)-(16,57)",5.361519672783706e-12,1,29,10,32,2,35,0
"(16,58)-(16,59)",0.026013609021902084,1,29,3,32,2,43,0
"(17,3)-(19,63)",0.0007045634447422344,14,2,3,9,12,47,0
"(17,14)-(17,21)",58.582329750061035,45,7,2,21,27,1,7
"(19,21)-(19,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,21)-(19,47)",2.2933926433324814,2,3,36,5,6,30,0
"(19,36)-(19,37)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,38)-(19,42)",12.445085495710373,29,3,1,43,21,14,0
