SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,74)",0.0017001904780045152,26,8,33,9,42,2,0
"(2,20)-(2,74)",0.025555063621141016,8,12,47,18,16,11,0
"(2,35)-(2,74)",2.746441029012203,47,8,1,2,11,16,0
"(2,38)-(2,39)",1.3656843711462585e-08,1,4,2,21,3,24,0
"(2,38)-(2,43)",99.99940395355225,40,1,24,16,9,31,0
"(2,42)-(2,43)",1.3656843711462585e-08,1,4,2,21,3,24,0
"(2,65)-(2,74)",0.00024433752514596563,1,12,2,24,3,7,0
"(2,66)-(2,67)",99.9708354473114,21,1,4,2,14,3,0
"(4,17)-(6,63)",0.0017001904780045152,26,8,33,9,42,2,0
"(5,3)-(6,63)",9.561129659414291,8,9,2,3,33,4,0
"(5,17)-(5,18)",0.004404850187711418,29,1,33,2,32,3,0
"(5,17)-(5,20)",0.051142729353159666,49,2,12,6,1,15,0
"(5,19)-(5,20)",20.062626898288727,36,15,16,12,5,32,0
"(6,49)-(6,55)",7.149225211833254e-07,1,2,29,21,33,4,0
"(6,49)-(6,63)",5.7756222784519196,36,15,14,16,3,12,0
"(6,56)-(6,63)",8.922986438619773e-06,15,12,2,1,6,14,0
"(6,60)-(6,62)",0.09463779861107469,15,12,1,49,18,6,0
"(8,22)-(8,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(8,22)-(8,40)",77.41382122039795,3,2,8,9,14,4,0
"(8,29)-(8,40)",3.1527329236268997,8,2,1,12,39,49,0
"(8,30)-(8,36)",0.004404850187711418,29,1,33,2,32,3,8
