SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,35)-(2,57)",0.7948341779410839,14,43,2,3,28,7,0
"(2,40)-(2,57)",31.10087811946869,3,19,27,2,1,24,0
"(2,41)-(2,46)",1.787526715815252e-14,29,1,3,2,14,24,0
"(7,6)-(7,22)",6.923693831595301e-05,1,2,4,24,9,10,0
"(7,7)-(7,18)",4.670246056548422e-06,1,33,2,10,29,14,0
"(7,19)-(7,21)",33.968669176101685,1,2,29,10,9,14,0
"(7,25)-(7,41)",6.923693831595301e-05,1,2,4,24,9,10,0
"(7,26)-(7,37)",4.670246056548422e-06,1,33,2,10,29,14,0
"(7,38)-(7,40)",33.968669176101685,1,2,29,10,9,14,0
"(8,8)-(8,35)",4.404621943831444,3,14,21,15,28,2,0
"(8,8)-(8,40)",0.017290872347075492,19,7,28,1,14,27,15
"(8,9)-(8,14)",5.890862464497104e-07,2,1,14,33,29,10,0
"(8,38)-(8,40)",44.82160806655884,10,2,1,26,9,12,0
"(9,8)-(9,35)",4.404621943831444,3,14,21,15,28,2,0
"(9,8)-(9,40)",0.017290872347075492,19,7,28,1,14,27,15
"(9,9)-(9,14)",5.890862464497104e-07,2,1,14,33,29,10,0
"(9,38)-(9,40)",44.82160806655884,10,2,1,26,9,12,0
