SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,69)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,23)",0.0011096351954620332,33,17,26,1,2,8,0
"(3,11)-(3,23)",40.479594469070435,17,1,26,33,2,8,0
"(3,13)-(3,23)",63.9847993850708,17,1,26,33,2,10,1
"(3,16)-(3,23)",72.09368944168091,2,3,1,8,10,17,0
"(3,20)-(3,21)",1.245645064045398e-14,1,10,2,9,19,33,0
"(3,20)-(3,23)",70.94649076461792,26,17,2,1,10,3,0
"(3,45)-(3,59)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,45)-(3,69)",2.604294940829277,9,14,2,1,33,3,0
"(3,60)-(3,61)",11.263401061296463,1,10,2,29,17,26,0
