SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(7,61)",0.0015881985746091232,8,1,9,4,20,23,0
"(4,11)-(4,13)",6.266521523912161e-07,21,12,7,2,27,29,0
"(6,7)-(7,61)",3.6741884201774155e-06,18,49,11,1,12,16,0
"(6,13)-(6,24)",0.0034016091376543045,33,1,17,26,8,2,0
"(6,19)-(6,20)",28.26184332370758,2,29,21,7,1,14,0
"(6,19)-(6,24)",99.62319731712341,2,1,31,4,6,9,14
"(6,21)-(6,22)",7.72150031025376e-05,1,2,10,4,9,26,0
"(7,7)-(7,61)",0.0014263830962590873,6,14,2,12,8,1,0
"(7,23)-(7,61)",0.0020677502106991597,2,6,1,4,14,12,0
"(7,38)-(7,52)",0.5492248106747866,1,2,4,29,33,7,0
"(7,38)-(7,61)",47.85182774066925,6,4,2,1,14,35,0
"(7,53)-(7,54)",0.5492248106747866,1,2,4,29,33,7,0
