SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",8.984588086605072,1,2,9,4,12,8,0
"(5,3)-(5,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,3)-(5,78)",39.47094976902008,8,37,4,22,9,3,0
"(5,10)-(5,78)",76.51601433753967,12,8,47,2,16,15,0
"(5,17)-(5,63)",40.91510474681854,42,33,8,1,2,9,0
"(5,21)-(5,63)",0.0015814623111509718,33,2,1,9,8,3,0
"(5,41)-(5,63)",0.026924366829916835,1,33,17,6,30,26,0
"(5,67)-(5,77)",2.96883833073025e-06,8,33,1,2,3,14,0
"(5,68)-(5,73)",46.64703011512756,2,1,4,9,12,29,1
"(5,69)-(5,70)",6.634299776209218e-07,1,29,2,10,4,33,0
