SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,8)-(2,30)",58.1190824508667,26,33,2,42,17,1,0
"(2,10)-(2,30)",83.13100337982178,33,26,17,2,8,1,0
"(2,14)-(2,30)",5.607544258236885,11,18,8,39,1,6,0
"(2,15)-(2,16)",0.04026961396448314,2,7,1,21,3,14,0
"(2,23)-(2,28)",6.78719436881213e-12,1,24,3,2,7,4,0
"(2,24)-(2,25)",3.836119367090967e-17,1,2,9,33,10,4,0
"(2,26)-(2,27)",0.00017080799352697795,1,2,10,9,4,31,0
"(4,17)-(6,72)",0.0017001904780045152,26,8,33,9,42,2,0
"(5,3)-(6,72)",9.561129659414291,8,9,2,3,33,4,0
"(5,14)-(5,15)",34.262314438819885,33,2,8,1,10,9,0
"(5,14)-(5,17)",6.417530030012131,6,2,43,9,8,1,0
"(5,16)-(5,17)",0.04026961396448314,2,7,1,21,3,14,0
"(6,3)-(6,72)",0.0006380702870956156,3,8,9,14,47,2,0
"(6,9)-(6,13)",60.078805685043335,16,5,12,15,2,10,0
"(6,52)-(6,58)",11.263401061296463,1,10,2,29,17,26,0
"(6,52)-(6,65)",78.82158756256104,17,26,35,1,3,10,0
"(6,59)-(6,65)",0.00717670627636835,39,1,12,17,49,18,0
"(6,63)-(6,64)",0.04026961396448314,2,7,1,21,3,14,0
"(8,22)-(8,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(8,22)-(8,40)",64.15776014328003,8,2,4,3,9,23,0
"(8,29)-(8,40)",59.11175012588501,8,2,3,1,12,9,8
"(8,30)-(8,36)",61.0081672668457,1,33,2,10,26,17,0
"(8,31)-(8,33)",26.99844539165497,1,29,2,9,33,34,0
