SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,76)",0.0003750545147340745,17,8,1,26,33,35,0
"(3,25)-(3,30)",3.871171612435109e-10,2,1,10,19,9,7,0
"(3,45)-(3,58)",8.262067245634608e-10,10,2,1,35,26,9,0
"(3,45)-(3,76)",0.4440130200237036,3,19,14,31,1,21,0
"(3,59)-(3,71)",99.05321598052979,1,32,10,16,7,5,0
"(3,60)-(3,65)",35.25949418544769,14,2,1,9,10,24,0
"(12,17)-(12,40)",0.014505880244541913,33,2,1,26,8,3,0
"(12,22)-(12,35)",99.99585151672363,29,1,10,13,2,17,0
"(12,22)-(12,40)",1.2030843645334244,3,33,2,35,1,26,0
"(14,33)-(14,40)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(14,33)-(14,54)",93.60939264297485,3,2,9,8,24,14,3
