SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(20,52)",44.707366824150085,21,3,9,13,41,14,0
"(16,11)-(17,74)",7.552685588052555e-07,26,2,33,17,1,30,0
"(16,13)-(17,74)",1.2141587291125688e-06,26,42,9,33,8,1,0
"(17,7)-(17,74)",0.023420793877448887,18,16,11,39,49,20,0
"(17,35)-(17,74)",1.5536039136350155,11,16,12,15,1,49,49
"(17,45)-(17,60)",5.232854427550393e-09,24,1,7,3,36,5,0
"(17,59)-(17,60)",0.010587679571472108,1,4,21,29,7,3,0
"(17,64)-(17,74)",0.00295317640848225,9,2,4,3,1,14,0
"(20,19)-(20,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,19)-(20,45)",2.2933926433324814,2,3,36,5,6,30,0
"(20,34)-(20,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
