SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,19)-(19,43)",1.3459925396475114e-07,25,9,14,1,2,19,0
"(19,26)-(19,42)",4.959604889154434,3,9,2,14,4,35,0
"(19,27)-(19,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(29,7)-(29,46)",2.1270055161615176e-09,28,3,38,15,40,7,0
"(29,7)-(29,68)",99.22311902046204,38,23,19,1,40,9,36
"(29,8)-(29,25)",0.0011414842447265983,3,35,9,14,4,15,0
"(29,9)-(29,13)",5.890862464497104e-07,2,1,14,33,29,10,0
"(29,28)-(29,45)",0.0011414842447265983,3,35,9,14,4,15,0
"(29,29)-(29,33)",5.890862464497104e-07,2,1,14,33,29,10,0
"(29,51)-(29,68)",0.0015128671293496154,3,4,9,2,24,50,0
"(29,52)-(29,56)",2.1833727985406153e-16,1,10,2,9,35,4,0
