SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(11,18)",2.2208560462111053e-22,22,8,40,26,13,9,0
"(4,16)-(11,18)",5.5264078271705636e-27,26,8,22,9,40,1,0
"(7,13)-(7,40)",50.009334087371826,14,27,2,1,3,6,0
"(7,35)-(7,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(7,37)-(7,39)",51.79629325866699,29,1,2,4,3,21,0
"(16,12)-(28,35)",1.6974574605672812e-23,22,13,40,37,8,9,0
"(16,15)-(28,35)",4.279241716742623e-31,22,8,13,40,37,9,0
"(28,19)-(28,34)",0.27820479590445757,2,5,3,12,1,36,0
"(28,20)-(28,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(28,31)-(28,33)",18.648625910282135,27,43,28,1,2,3,0
"(31,47)-(31,53)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(31,47)-(31,78)",20.623387396335602,13,27,3,14,28,2,0
"(31,56)-(31,78)",67.20231175422668,3,27,2,14,30,13,0
"(31,57)-(31,67)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(31,68)-(31,75)",2.3028840390616062e-12,50,1,2,4,35,24,0
"(34,3)-(45,50)",0.06107608205638826,13,8,37,9,12,40,0
"(34,9)-(40,49)",1.3503427542804758e-08,26,9,13,40,1,8,0
"(34,11)-(40,49)",3.073450053523067e-17,26,9,21,8,42,1,0
"(35,5)-(40,49)",43.62642765045166,20,11,1,18,12,40,0
"(35,11)-(35,12)",51.69728994369507,49,15,12,2,16,18,0
"(37,9)-(40,49)",40.317851305007935,20,11,12,41,18,15,0
"(37,20)-(37,36)",99.85106587409973,1,4,3,35,6,31,0
"(37,20)-(37,40)",1.5599355574630325e-10,24,1,7,3,36,5,0
"(37,21)-(37,31)",3.50144997428325e-14,1,2,4,10,9,29,0
"(37,32)-(37,33)",0.012677619815804064,2,1,4,14,10,6,0
"(38,9)-(40,49)",83.22412371635437,41,15,37,11,1,12,0
"(39,18)-(39,29)",61.14397048950195,29,1,43,2,7,21,0
"(39,27)-(39,28)",29.31765615940094,2,1,4,27,22,43,0
"(40,14)-(40,49)",33.614301681518555,15,1,37,41,18,12,0
"(40,28)-(40,48)",68.91456842422485,43,14,1,2,29,3,0
"(40,46)-(40,47)",29.31765615940094,2,1,4,27,22,43,0
"(45,17)-(45,31)",8.984588086605072,1,2,9,4,12,8,0
"(45,17)-(45,43)",2.048243209719658,14,12,3,2,6,15,0
"(45,32)-(45,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
