SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,75)",12.096799910068512,8,9,2,3,4,30,0
"(3,9)-(3,30)",1.9716547683401586e-05,33,2,26,1,19,17,0
"(3,11)-(3,30)",0.00010138128345715813,33,42,1,2,26,14,0
"(3,13)-(3,30)",23.464255034923553,2,1,17,33,19,14,0
"(3,34)-(3,75)",0.0005329543910193024,2,3,8,1,14,9,0
"(3,45)-(3,47)",11.263401061296463,1,10,2,29,17,26,4
"(3,51)-(3,65)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,51)-(3,75)",2.604294940829277,9,14,2,1,33,3,0
"(3,66)-(3,67)",2.7594459361149305e-13,29,1,3,2,32,33,26
"(3,68)-(3,72)",11.263401061296463,1,10,2,29,17,26,4
"(3,73)-(3,75)",0.00021791875042254105,1,2,10,17,29,20,0
