SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(14,5)-(20,52)",0.43147229589521885,21,13,3,41,9,37,0
"(14,11)-(17,49)",2.9673438817212627e-06,26,13,40,9,8,3,0
"(14,13)-(17,49)",5.926280568673614e-19,26,9,21,8,42,3,0
"(15,7)-(17,49)",4.3778860744914105e-10,11,1,41,13,9,20,0
"(16,34)-(16,52)",0.02212986146332696,6,14,13,3,48,2,0
"(16,49)-(16,50)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(16,51)-(16,52)",44.208914041519165,1,2,29,4,6,10,0
"(17,12)-(17,49)",54.50478196144104,18,11,1,15,49,8,11
"(20,19)-(20,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(20,19)-(20,45)",2.2933926433324814,2,3,36,5,6,30,0
"(20,34)-(20,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
