SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(9,10)-(9,20)",5.423522519976132e-07,33,1,2,8,3,26,0
"(9,14)-(9,15)",99.91397857666016,4,1,2,24,7,9,0
"(9,14)-(9,20)",2.8765310133849198e-06,14,2,1,33,9,15,0
"(9,18)-(9,20)",2.7175064164997714e-19,21,7,4,1,29,3,0
"(11,33)-(11,76)",35.79910397529602,2,8,3,14,9,1,0
"(11,36)-(11,40)",4.441995358914425e-14,1,2,10,33,9,4,0
"(11,36)-(11,42)",1.646595075726509,25,2,43,9,3,14,0
"(11,41)-(11,42)",1.2938515148164242e-06,2,1,4,9,7,24,0
"(11,48)-(11,49)",35.85655391216278,29,7,2,1,14,24,0
"(11,55)-(11,76)",0.013829258386977017,3,1,19,2,31,4,0
