SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",0.8254850283265114,21,13,3,41,9,37,0
"(19,11)-(21,76)",0.4648716188967228,26,2,9,13,1,3,0
"(19,13)-(21,76)",2.730221214039541e-10,26,42,9,21,8,1,0
"(21,7)-(21,76)",47.503462433815,11,16,18,12,49,15,0
"(21,19)-(21,20)",20.062626898288727,36,15,16,12,5,32,0
"(23,5)-(24,52)",0.01236144598806277,3,14,13,21,2,12,0
"(23,16)-(23,58)",0.49386979080736637,3,2,24,4,14,27,0
"(23,16)-(23,68)",44.54933702945709,3,13,14,2,15,37,3
"(23,17)-(23,29)",6.012392840537562e-10,1,29,2,14,3,43,0
"(23,62)-(23,68)",0.006301190296653658,2,7,1,45,3,19,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,41)-(24,45)",18.648625910282135,27,43,28,1,2,3,0
