SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,3)-(9,71)",4.2337387800216675,9,8,30,12,13,1,0
"(5,9)-(7,64)",0.0008611379598733038,26,9,1,42,13,14,0
"(5,11)-(7,64)",9.112992478688131e-10,26,42,9,21,8,1,0
"(6,5)-(7,64)",99.45641756057739,11,30,34,20,36,1,0
"(7,5)-(7,64)",99.59515333175659,14,28,19,7,43,15,0
"(7,11)-(7,12)",89.93974328041077,2,10,1,3,12,32,0
"(7,30)-(7,44)",99.82665777206421,28,21,3,14,13,48,0
"(7,30)-(7,64)",98.29513430595398,5,13,3,2,15,1,13
"(9,38)-(9,52)",5.890862464497104e-07,2,1,14,33,29,10,0
"(9,38)-(9,64)",80.3253710269928,3,14,24,2,9,27,0
"(9,53)-(9,54)",2.7594459361149305e-13,29,1,3,2,32,33,0
