SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,17)-(13,40)",0.014505880244541913,33,2,1,26,8,3,0
"(13,26)-(13,40)",8.315515160131626e-11,9,3,25,1,17,33,0
"(13,33)-(13,35)",7.093805987068436e-07,34,9,2,33,49,1,0
"(17,15)-(25,53)",3.7411257902339456e-11,37,8,13,3,22,40,0
"(18,3)-(25,53)",36.95704638957977,37,8,9,40,41,12,0
"(19,14)-(19,15)",28.751787543296814,34,9,1,30,19,2,0
"(21,15)-(21,18)",2.784760486443383e-10,34,9,1,2,10,33,0
"(21,15)-(21,43)",0.004869447366218083,9,3,19,23,14,1,0
"(21,19)-(21,43)",4.088920491085446e-06,9,14,25,1,2,19,0
"(21,26)-(21,42)",0.5225013475865126,9,2,3,6,4,25,0
"(21,27)-(21,31)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(22,17)-(22,20)",2.784760486443383e-10,34,9,1,2,10,33,0
"(22,17)-(22,45)",0.004869447366218083,9,3,19,23,14,1,0
"(23,24)-(23,69)",4.3738821592365085e-09,9,34,23,1,19,26,0
"(23,68)-(23,69)",1.704186573624611,9,4,31,34,19,2,4
"(24,22)-(24,32)",2.784760486443383e-10,34,9,1,2,10,33,0
"(24,22)-(24,39)",65.70345163345337,3,9,19,1,14,35,23
"(24,33)-(24,39)",9.038316761689202e-06,9,34,2,1,12,4,0
"(24,34)-(24,35)",0.005111092468723655,9,34,2,1,49,4,0
