SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,5)-(19,52)",45.29029130935669,21,3,9,13,14,41,0
"(16,11)-(16,53)",9.739747897086204e-08,26,33,2,17,1,3,0
"(16,13)-(16,53)",9.584952209706898e-06,42,33,26,1,9,8,0
"(16,17)-(16,53)",99.78919625282288,1,11,34,19,44,32,11
"(17,5)-(19,52)",0.0003062996938751894,30,36,2,18,14,3,0
"(17,16)-(17,18)",95.65105438232422,5,16,1,2,35,7,5
"(19,19)-(19,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(19,19)-(19,45)",2.2933926433324814,2,3,36,5,6,30,0
"(19,34)-(19,35)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(19,36)-(19,40)",37.71340847015381,1,4,35,10,3,2,0
