SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",10.988762974739075,8,9,2,3,4,33,0
"(3,9)-(3,51)",9.131210276791535e-06,33,19,2,1,26,3,0
"(3,11)-(3,51)",0.028194132028147578,33,17,1,14,26,8,0
"(3,15)-(3,51)",99.99979734420776,1,17,26,31,14,46,17
"(3,21)-(3,22)",0.028407017816789448,2,29,1,7,21,10,0
"(3,48)-(3,49)",8.262067245634608e-10,10,2,1,35,26,9,0
"(3,48)-(3,51)",33.251819014549255,1,21,4,31,3,29,0
"(4,19)-(4,33)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,19)-(4,43)",2.604294940829277,9,14,2,1,33,3,0
"(4,34)-(4,35)",5.890862464497104e-07,2,1,14,33,29,10,0
