SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,61)",0.24947240017354488,8,1,3,18,35,33,0
"(3,38)-(3,41)",0.11217843275517225,7,21,8,29,27,43,0
"(3,39)-(3,40)",0.05770342540927231,1,2,10,5,24,16,0
"(3,52)-(3,59)",3.068330300948219e-06,29,2,10,1,32,33,0
"(3,52)-(3,61)",15.247616171836853,43,21,8,2,1,29,0
"(3,60)-(3,61)",45.72531878948212,29,21,2,10,43,7,0
"(15,5)-(18,70)",0.006256702181417495,8,1,15,3,9,41,0
"(18,18)-(18,19)",5.9653617441654205,1,2,4,9,12,6,29
"(18,18)-(18,33)",0.0006659107384621166,3,40,9,1,16,2,0
"(18,22)-(18,33)",0.02464667777530849,1,4,9,2,12,10,0
"(18,23)-(18,30)",2.4564462464127246e-06,1,2,33,9,10,4,0
"(18,31)-(18,32)",56.49339556694031,2,1,4,3,12,14,0
