SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(22,5)-(28,52)",10.077990591526031,21,13,3,9,41,37,0
"(22,11)-(25,67)",15.711063146591187,26,13,9,40,1,2,0
"(22,13)-(25,67)",2.8219764493800847e-13,26,9,42,21,8,1,0
"(23,7)-(25,67)",0.025817201822064817,20,11,1,30,12,18,0
"(24,7)-(25,67)",42.99945831298828,11,12,18,20,16,15,16
"(24,21)-(24,22)",20.062626898288727,36,15,16,12,5,32,0
"(25,7)-(25,67)",0.0035832446883432567,41,37,15,38,1,40,0
"(25,33)-(25,66)",3.4150853753089905,28,24,1,4,14,3,0
"(25,34)-(25,36)",57.927900552749634,24,1,4,3,7,2,0
"(25,34)-(25,65)",16.22210294008255,14,3,24,1,2,4,0
"(25,40)-(25,65)",96.12546563148499,27,19,1,28,2,33,0
"(28,19)-(28,33)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(28,19)-(28,45)",2.2933922708034515,2,3,36,5,6,30,0
"(28,34)-(28,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
