SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(6,7)-(7,61)",6.915192418688321e-07,18,49,11,12,15,20,0
"(6,13)-(6,32)",9.871873629663241e-06,26,17,33,9,1,21,0
"(6,19)-(6,20)",59.50300693511963,4,1,2,6,14,9,0
"(6,19)-(6,32)",93.54032874107361,6,2,35,3,8,1,0
"(6,21)-(6,22)",0.2140300115570426,2,21,29,10,9,1,0
"(7,7)-(7,61)",0.0014263830962590873,6,14,2,12,8,1,0
"(7,18)-(7,20)",99.93463158607483,4,1,2,7,6,9,4
"(7,38)-(7,52)",0.5492248106747866,1,2,4,29,33,7,0
"(7,38)-(7,61)",47.85182774066925,6,4,2,1,14,35,0
"(7,53)-(7,54)",4.1012496176939806e-08,1,2,4,33,29,9,0
"(7,55)-(7,59)",76.85203552246094,2,4,1,6,14,7,0
