SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(12,18)",7.838491732825296e-23,22,8,40,13,26,9,0
"(8,9)-(8,45)",50.03969669342041,14,27,1,2,3,13,0
"(8,40)-(8,41)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(8,42)-(8,44)",51.79629325866699,29,1,2,4,3,21,0
"(15,37)-(15,76)",5.822799354791641,2,7,13,28,14,8,0
"(15,51)-(15,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(15,51)-(15,63)",32.218581438064575,43,5,27,13,21,1,0
"(15,69)-(15,76)",8.785119652748108,43,27,13,19,14,3,0
"(15,73)-(15,74)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(17,12)-(26,35)",5.716565598750406e-24,22,13,40,8,37,9,0
"(17,15)-(26,35)",5.497506062177595e-31,8,22,9,13,40,37,0
"(18,3)-(26,35)",4.049651447513014e-08,13,12,8,40,22,9,0
"(26,3)-(26,13)",8.262067245634608e-10,10,2,1,35,26,9,0
"(26,3)-(26,35)",0.007803829066688195,3,19,28,21,14,13,0
"(26,19)-(26,34)",0.27820479590445757,2,5,3,12,1,36,0
"(26,20)-(26,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(26,28)-(26,30)",18.648625910282135,27,43,28,1,2,3,0
"(28,20)-(31,68)",2.8027880460967936e-06,8,9,37,3,2,22,0
"(28,22)-(31,68)",0.0007961769370012917,8,9,42,2,1,37,0
"(29,3)-(31,68)",0.0011411935702199116,8,2,42,9,1,37,0
"(30,8)-(30,9)",44.23443675041199,29,7,1,21,2,3,0
"(31,8)-(31,68)",0.004228554462315515,2,14,3,8,28,12,0
"(31,21)-(31,27)",5.890862464497104e-07,2,1,14,33,29,10,0
"(31,21)-(31,31)",76.03960633277893,3,35,24,2,12,4,0
"(31,28)-(31,29)",9.264473987968813e-05,2,14,29,1,24,9,0
"(31,35)-(31,59)",0.0059041089116362855,1,14,3,24,2,4,0
"(31,35)-(31,67)",88.03455233573914,27,28,14,13,3,7,14
"(31,36)-(31,41)",35.25949418544769,14,2,1,9,10,24,0
"(31,44)-(31,58)",7.480002194643021,24,3,2,4,14,1,0
"(31,45)-(31,55)",5.890862464497104e-07,2,1,14,33,29,10,0
"(31,62)-(31,67)",7.480002194643021,24,3,2,4,14,1,0
"(31,63)-(31,64)",4.449153634351671e-13,35,7,4,21,10,19,0
