SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(25,7)-(26,68)",0.03549937973730266,3,14,13,2,30,36,0
"(25,20)-(25,32)",7.910504221878955e-13,1,2,33,3,30,14,0
"(25,27)-(25,32)",87.38621473312378,16,1,5,36,11,2,0
"(26,7)-(26,57)",82.5219988822937,2,3,13,14,27,28,0
"(26,7)-(26,68)",37.30706870555878,14,3,13,2,37,28,0
"(26,8)-(26,16)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,17)-(26,24)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,58)-(26,59)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(26,60)-(26,68)",70.3499436378479,1,2,43,7,3,19,21
"(26,61)-(26,67)",93.04748177528381,4,50,1,2,45,9,0
