SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",8.984588086605072,1,2,9,4,12,8,0
"(6,22)-(6,50)",30.844172835350037,8,3,2,33,6,30,8
"(6,31)-(6,32)",5.07863990030822e-25,10,1,29,19,7,26,0
"(6,36)-(6,42)",5.381870948895084e-07,10,2,33,1,9,34,0
"(6,36)-(6,50)",18.10583472251892,8,9,3,14,6,1,0
"(6,43)-(6,50)",21.133065223693848,2,1,8,12,3,33,0
"(6,44)-(6,46)",8.984588086605072,1,2,9,4,12,8,0
