SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(4,13)-(4,30)",2.8796789952600932e-08,1,2,4,7,9,24,0
"(4,14)-(4,27)",9.385458989846773e-11,1,10,35,2,32,3,0
"(4,28)-(4,29)",1.3516222807652412e-06,1,2,14,6,3,35,0
"(8,37)-(8,52)",32.218581438064575,43,5,27,13,21,1,0
"(8,37)-(8,58)",83.95377397537231,48,43,3,13,8,28,0
"(8,38)-(8,49)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,53)-(8,54)",3.068330300948219e-06,29,2,10,1,32,33,0
"(10,23)-(10,24)",2.8676112595604764e-07,2,1,10,4,9,12,2
"(10,23)-(10,52)",1.0627286828324145e-07,3,2,1,14,9,7,0
"(10,27)-(10,52)",99.19273853302002,3,24,14,1,2,9,0
"(10,28)-(10,39)",3.6616722098870014e-06,1,2,33,4,9,6,0
"(10,40)-(10,51)",9.754536300897598,2,43,6,3,1,9,0
"(10,41)-(10,48)",1.8470923575375497e-10,1,2,29,9,33,3,0
"(10,49)-(10,50)",8.04598554449143e-08,2,4,1,14,24,6,0
