SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(7,60)",6.1638315783491385e-21,22,26,8,40,9,13,0
"(4,16)-(7,60)",1.4953047199598829e-25,26,8,9,22,1,40,0
"(5,3)-(7,60)",9.841159970660652e-24,9,1,11,8,26,40,0
"(7,8)-(7,60)",71.63695096969604,14,13,28,3,15,21,0
"(7,56)-(7,57)",3.068330300948219e-06,29,2,10,1,32,33,0
"(16,5)-(24,52)",29.796957969665527,21,13,3,9,41,37,0
"(16,11)-(21,77)",0.032223519519902766,26,2,9,1,13,3,0
"(19,11)-(21,77)",0.039087634650059044,18,49,16,15,11,12,0
"(19,18)-(19,19)",20.062626898288727,36,15,16,12,5,32,0
"(21,26)-(21,45)",1.8699548853806647e-08,24,1,36,3,15,14,0
"(21,40)-(21,45)",0.010587689030217007,1,4,21,29,7,3,0
"(22,5)-(24,52)",0.000189254240012815,30,36,14,2,18,13,0
"(22,16)-(22,25)",0.0004297849955037236,2,1,5,45,16,24,0
"(22,17)-(22,20)",99.24178123474121,7,4,1,2,21,24,4
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,36)-(24,40)",0.0026569099645712413,49,15,2,12,27,1,0
"(25,19)-(25,65)",10.237779468297958,3,2,37,14,12,8,15
"(25,20)-(25,35)",0.006146100349724293,1,2,19,3,24,35,0
"(25,21)-(25,28)",2.9682584568035963e-05,1,29,33,2,32,10,0
