SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(24,52)",0.059734960086643696,21,13,3,41,9,37,0
"(15,11)-(21,67)",2.3555686290421818e-07,26,13,40,9,8,12,0
"(15,13)-(21,67)",1.7721102641339438e-19,26,9,21,8,22,3,0
"(16,7)-(21,67)",40.64166247844696,11,13,20,21,1,30,0
"(16,21)-(16,22)",0.0825019262265414,12,2,49,5,16,15,0
"(17,7)-(21,67)",89.5490288734436,18,11,41,20,49,1,11
"(18,15)-(18,42)",0.3034393070265651,2,1,7,5,27,19,0
"(18,38)-(18,42)",0.044943109969608486,43,2,1,7,5,45,0
"(20,11)-(21,67)",0.06208237027749419,3,14,13,21,12,2,0
"(20,23)-(20,37)",0.10166589636355639,36,24,3,1,2,5,0
"(21,11)-(21,67)",19.26393359899521,2,3,13,14,37,30,0
"(21,29)-(21,46)",0.00011283848380116979,24,50,4,1,2,9,0
"(21,29)-(21,51)",97.22301959991455,32,3,2,14,13,1,0
"(21,50)-(21,51)",18.648625910282135,27,43,28,1,2,3,0
"(21,57)-(21,62)",0.0026569099645712413,49,15,2,12,27,1,0
"(21,57)-(21,67)",0.8025159128010273,3,21,1,2,14,29,0
"(21,66)-(21,67)",18.648625910282135,27,43,28,1,2,3,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",2.7594355599613266e-13,29,1,3,2,32,33,0
