SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604295313358307,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420243832712003e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984588086605072,1,2,9,4,12,8,0
"(6,3)-(6,9)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,3)-(7,78)",21.9447523355484,8,37,22,9,3,38,0
"(7,5)-(7,78)",0.00012841680927522248,8,12,37,22,40,38,0
"(7,6)-(7,74)",46.19237780570984,8,9,41,3,42,21,0
"(7,14)-(7,65)",99.09997582435608,33,1,2,8,9,42,0
"(7,18)-(7,65)",1.513331289709069e-11,1,33,42,8,11,34,0
"(7,51)-(7,65)",0.0028595171897904947,18,49,39,12,2,6,0
"(7,69)-(7,71)",0.0001509658659415436,1,29,4,2,10,31,0
"(7,69)-(7,73)",83.5580050945282,1,2,10,33,17,9,1
