SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,25)-(3,36)",3.068330300948219e-06,29,2,10,1,32,33,0
"(3,25)-(3,55)",51.813805103302,3,14,28,13,9,8,0
"(8,8)-(8,37)",3.9588432759046555,14,3,2,43,1,33,0
"(8,8)-(8,42)",99.6145486831665,15,3,14,21,36,12,15
"(8,9)-(8,20)",4.6614186607383195e-17,1,2,33,29,9,19,0
"(8,38)-(8,39)",4.1012496176939806e-08,1,2,4,33,29,9,0
"(9,25)-(9,45)",1.8506579101085663,1,2,14,43,29,3,0
"(9,25)-(9,50)",91.06137156486511,15,2,14,3,4,1,15
"(9,26)-(9,37)",4.6614186607383195e-17,1,2,33,29,9,19,0
"(9,46)-(9,47)",4.1012496176939806e-08,1,2,4,33,29,9,0
