SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(7,9)-(8,70)",0.000189254240012815,30,36,14,2,18,13,0
"(7,21)-(7,57)",0.3034393070265651,2,1,7,5,27,19,0
"(7,52)-(7,57)",3.407417626925217e-23,1,7,4,2,9,10,2
"(8,49)-(8,55)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,49)-(8,70)",64.90027904510498,3,30,2,14,1,43,0
"(8,56)-(8,70)",0.0003060021981582395,2,1,45,4,9,12,0
"(8,57)-(8,62)",18.648625910282135,27,43,28,1,2,3,0
"(9,12)-(9,28)",8.785119652748108,43,27,13,19,14,3,0
"(9,13)-(9,19)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(9,20)-(9,27)",3.0359988828498885e-09,2,1,4,8,30,12,0
"(9,21)-(9,23)",0.0052514576964313164,4,1,2,20,12,8,0
