SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,49)-(2,66)",31.10087811946869,3,19,27,2,1,24,0
"(2,50)-(2,55)",1.787526715815252e-14,29,1,3,2,14,24,0
"(8,13)-(8,44)",86.68016195297241,27,14,1,28,13,3,0
"(8,14)-(8,38)",0.16837831353768706,6,14,3,2,30,48,0
"(8,15)-(8,20)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(8,39)-(8,40)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(9,9)-(9,40)",86.68016195297241,27,14,1,28,13,3,0
"(9,10)-(9,34)",0.16837831353768706,6,14,3,2,30,48,0
"(9,11)-(9,16)",2.6731161771945122e-11,1,2,33,4,9,29,0
"(9,35)-(9,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
