SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,24)-(2,73)",9.655973315238953,8,2,9,3,33,14,0
"(2,36)-(2,37)",34.262314438819885,33,2,8,1,10,9,0
"(2,36)-(2,39)",6.417530030012131,6,2,43,9,8,1,0
"(2,53)-(2,59)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,53)-(2,66)",2.604294940829277,9,14,2,1,33,3,0
"(2,60)-(2,66)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,61)-(2,62)",8.984588086605072,1,2,9,4,12,8,0
"(2,64)-(2,65)",2.9429601866581834e-06,15,12,49,1,20,2,0
"(4,42)-(4,57)",43.16626489162445,14,2,1,6,3,8,2
"(4,43)-(4,49)",2.2826127089250624e-14,1,33,2,10,9,29,0
"(4,50)-(4,56)",0.001772155701473821,2,1,3,24,12,5,0
"(4,51)-(4,52)",0.00018113564692612272,1,2,33,8,4,15,0
"(4,54)-(4,55)",0.004660696868086234,2,1,4,6,14,15,0
"(4,59)-(4,70)",1.8181715898471507e-10,1,31,2,16,3,9,0
"(4,60)-(4,61)",0.0016602281903033145,1,16,5,2,12,36,0
"(4,64)-(4,69)",6.78719436881213e-12,1,24,3,2,7,4,0
"(4,65)-(4,66)",3.836119367090967e-17,1,2,9,33,10,4,0
