SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,60)-(3,77)",31.10087811946869,3,19,27,2,1,24,0
"(3,61)-(3,66)",1.787526715815252e-14,29,1,3,2,14,24,0
"(3,69)-(3,76)",4.358698990877468e-17,35,1,50,24,4,10,0
"(6,3)-(8,70)",4.418633505702019,9,1,8,40,11,12,0
"(7,10)-(7,18)",99.6402382850647,45,7,2,21,29,3,0
"(8,10)-(8,70)",4.403502866625786,11,47,41,1,15,12,0
"(8,24)-(8,39)",3.0219359323382378,6,3,2,30,14,43,0
"(8,25)-(8,30)",2.7594355599613266e-13,29,1,3,2,32,33,0
"(8,33)-(8,36)",0.08113040821626782,2,24,4,1,50,3,0
"(8,50)-(8,65)",3.0219359323382378,6,3,2,30,14,43,0
"(8,50)-(8,70)",0.13608671724796295,3,14,13,28,1,27,15
"(8,51)-(8,56)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,59)-(8,62)",0.08113033254630864,2,24,4,1,50,3,0
"(8,66)-(8,67)",2.6731161771945122e-11,1,2,33,4,9,29,0
