SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(2,72)",58.1190824508667,26,33,2,42,17,1,0
"(2,20)-(2,72)",1.9221257418394089,33,17,8,26,25,2,8
"(2,35)-(2,72)",99.4350016117096,17,26,1,10,31,19,0
"(2,55)-(2,60)",1.1817671407426955e-10,1,10,2,7,4,16,0
"(5,15)-(5,16)",34.262314438819885,33,2,8,1,10,9,0
"(5,15)-(5,18)",6.417530030012131,6,2,43,9,8,1,0
"(5,60)-(5,66)",5.822953674794462e-07,1,9,2,10,12,33,0
"(5,60)-(5,73)",2.604294940829277,9,14,2,1,33,3,0
"(5,67)-(5,73)",7.420258043566719e-05,2,12,1,9,30,8,0
"(5,68)-(5,69)",8.984588086605072,1,2,9,4,12,8,0
"(7,22)-(7,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(7,22)-(7,49)",68.12642812728882,8,4,2,23,3,9,0
"(7,29)-(7,49)",82.97554850578308,8,12,47,33,2,3,0
"(7,30)-(7,45)",70.15119194984436,33,42,1,2,8,3,0
"(7,31)-(7,37)",26.99844539165497,1,29,2,9,33,34,0
