SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(28,10)-(28,27)",4.100612471802378e-06,1,19,2,23,9,33,0
"(34,20)-(34,45)",1.3459925396475114e-07,25,9,14,1,2,19,0
"(34,27)-(34,44)",4.959604889154434,3,9,2,14,4,35,0
"(34,28)-(34,32)",2.3599846521449308e-07,1,9,12,2,34,10,0
"(35,18)-(35,21)",8.918611911212793e-05,9,2,1,12,34,10,0
"(35,18)-(35,46)",21.819595992565155,6,19,23,3,22,38,0
"(35,22)-(35,46)",99.99476671218872,25,14,9,3,2,19,25
"(35,23)-(35,25)",3.069348863959931e-06,9,1,4,12,2,34,0
"(35,28)-(35,45)",9.95847472040623e-05,3,9,4,12,35,15,0
"(35,29)-(35,33)",2.1833727985406153e-16,1,10,2,9,35,4,0
