SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(3,72)",9.944501519203186,8,9,2,3,4,33,0
"(3,9)-(3,28)",4.51504433840455e-07,33,2,1,19,3,26,0
"(3,15)-(3,16)",9.966123037941088e-07,1,9,2,4,31,14,0
"(3,15)-(3,28)",100.0,25,46,14,1,18,17,46
"(3,32)-(3,72)",0.0005329548912413884,2,3,8,1,14,9,0
"(3,43)-(3,44)",94.42784190177917,4,35,7,31,9,2,0
"(3,48)-(3,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,48)-(3,72)",2.604294940829277,9,14,2,1,33,3,0
"(3,63)-(3,64)",5.890862464497104e-07,2,1,14,33,29,10,0
"(3,65)-(3,69)",85.13818383216858,9,1,2,12,4,34,0
