SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(9,76)",7.838491732825296e-23,22,8,40,13,26,9,0
"(9,23)-(9,57)",50.03969669342041,14,27,1,2,3,13,0
"(9,24)-(9,35)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(9,54)-(9,56)",51.79629325866699,29,1,2,4,3,21,0
"(14,12)-(23,35)",4.904620034992782e-24,22,13,40,8,37,9,0
"(23,19)-(23,34)",0.27820479590445757,2,5,3,12,1,36,0
"(23,20)-(23,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,28)-(23,30)",18.648625910282135,27,43,28,1,2,3,0
"(26,26)-(26,32)",3.068330300948219e-06,29,2,10,1,32,33,0
"(26,26)-(26,57)",37.53113150596619,14,28,13,3,43,27,0
"(26,33)-(26,34)",45.72531878948212,29,21,2,10,43,7,0
"(26,35)-(26,57)",20.502741634845734,27,43,19,13,14,3,0
"(26,36)-(26,46)",2.7594355599613266e-13,29,1,3,2,32,33,0
"(26,55)-(26,56)",12.445085495710373,29,3,1,43,21,14,0
"(29,3)-(31,76)",9.95224043726921,30,9,8,2,1,12,0
"(29,9)-(29,36)",0.00017833217498264275,1,17,14,33,2,26,0
"(29,11)-(29,36)",0.0005892713488719892,33,1,42,2,14,17,0
"(29,15)-(29,36)",71.5302586555481,11,18,39,1,16,8,11
"(29,19)-(29,35)",63.679105043411255,2,14,27,43,7,1,0
"(29,20)-(29,30)",2.900981428410887e-05,29,2,1,33,3,10,0
"(29,33)-(29,34)",45.04455626010895,29,2,21,1,3,10,0
"(31,43)-(31,57)",8.984588086605072,1,2,9,4,12,8,0
"(31,43)-(31,69)",2.048243209719658,14,12,3,2,6,15,0
"(31,58)-(31,59)",3.3328969806234454e-06,1,43,2,29,27,33,0
