SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,9)-(3,10)",34.262314438819885,33,2,8,1,10,9,0
"(3,9)-(3,12)",6.417530030012131,6,2,43,9,8,1,0
"(3,42)-(3,48)",5.822953674794462e-07,1,9,2,10,12,33,0
"(3,42)-(3,56)",2.604294940829277,9,14,2,1,33,3,0
"(3,49)-(3,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(3,50)-(3,51)",8.984586596488953,1,2,9,4,12,8,0
"(5,22)-(5,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(5,22)-(5,43)",64.15776014328003,8,2,4,3,9,23,0
"(5,29)-(5,43)",59.11175012588501,8,2,3,1,12,9,0
"(5,30)-(5,39)",99.9992847442627,8,33,2,1,7,42,9
