SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,38)-(2,39)",34.262314438819885,33,2,8,1,10,9,0
"(2,38)-(2,41)",6.417530030012131,6,2,43,9,8,1,0
"(2,56)-(2,62)",5.822953674794462e-07,1,9,2,10,12,33,0
"(2,56)-(2,70)",2.604294940829277,9,14,2,1,33,3,0
"(2,63)-(2,70)",7.420258043566719e-05,2,12,1,9,30,8,0
"(2,64)-(2,65)",8.984588086605072,1,2,9,4,12,8,0
"(5,3)-(5,67)",13.372726738452911,8,9,2,3,4,30,0
"(5,10)-(5,45)",7.426672254950972e-05,33,26,2,19,1,42,0
"(5,14)-(5,45)",18.004609644412994,33,8,17,2,26,1,0
"(5,30)-(5,45)",0.4085251595824957,33,44,1,30,17,8,0
"(5,49)-(5,55)",5.381870948895084e-07,10,2,33,1,9,34,0
"(5,49)-(5,67)",10.215730965137482,3,8,9,28,22,19,0
"(5,56)-(5,67)",0.1445295289158821,2,8,3,33,1,14,0
"(5,57)-(5,63)",99.92948770523071,1,2,9,4,10,17,1
"(5,58)-(5,60)",26.99844539165497,1,29,2,9,33,34,0
