SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(16,3)-(16,70)",32.78747200965881,8,1,3,4,2,14,0
"(16,51)-(16,61)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(16,51)-(16,63)",32.218581438064575,43,5,27,13,21,1,0
"(16,62)-(16,63)",12.445085495710373,29,3,1,43,21,14,0
"(19,3)-(40,35)",0.00019503866042214213,13,37,40,12,8,41,0
"(19,12)-(39,75)",2.1184471887748975e-12,13,37,40,12,41,22,0
"(20,5)-(39,75)",2.0744805873107452e-07,13,37,41,3,12,9,0
"(20,11)-(37,62)",1.241179804243661e-32,13,40,22,8,37,12,0
"(23,11)-(37,62)",28.182923793792725,41,13,12,40,37,11,0
"(23,18)-(23,19)",20.062626898288727,36,15,16,12,5,32,0
"(38,5)-(39,75)",0.0003062996938751894,30,36,2,18,14,3,0
"(39,5)-(39,75)",0.000152272275499854,14,3,2,13,28,21,0
"(39,49)-(39,63)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(39,49)-(39,75)",64.90027904510498,3,30,2,14,1,43,0
"(39,64)-(39,65)",7.149225211833254e-07,1,2,29,21,33,4,0
"(40,3)-(40,13)",5.381870948895084e-07,10,2,33,1,9,34,0
"(40,3)-(40,35)",7.7520012855529785,28,14,3,19,27,1,0
"(40,14)-(40,35)",20.502738654613495,27,43,19,13,14,3,0
"(40,15)-(40,18)",2.7594459361149305e-13,29,1,3,2,32,33,0
