SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(15,5)-(23,52)",1.475387066602707,21,13,3,9,41,37,0
"(15,11)-(20,33)",2.757919579744339,26,13,40,9,1,8,0
"(15,13)-(20,33)",6.720776964288836e-15,26,9,21,42,8,1,0
"(16,7)-(20,33)",0.0018687675037654117,20,11,1,30,12,18,0
"(17,7)-(20,33)",41.17665886878967,11,20,12,18,15,47,0
"(18,7)-(20,33)",96.6543197631836,41,37,15,11,12,1,0
"(20,12)-(20,33)",63.82318735122681,15,14,12,18,1,6,0
"(20,16)-(20,32)",1.8699512771558346e-08,24,1,36,3,15,14,27
"(21,5)-(23,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(21,16)-(21,23)",3.3072766747466176e-09,12,2,1,9,3,14,0
"(21,20)-(21,22)",4.8666657509466305e-09,4,7,1,2,21,24,0
"(23,19)-(23,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,19)-(23,45)",2.2933926433324814,2,3,36,5,6,30,0
"(23,34)-(23,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(23,36)-(23,40)",7.188742490171762e-07,2,14,12,49,15,1,0
