SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(5,12)-(5,35)",46.495550870895386,33,2,26,1,8,17,0
"(5,28)-(5,35)",0.3101135604083538,24,22,9,3,43,25,0
"(5,29)-(5,32)",1.0125846558808882e-10,1,10,29,2,32,33,0
"(5,33)-(5,34)",0.010129459406016394,29,2,7,1,10,32,0
"(7,21)-(8,65)",0.0007488986284442944,8,2,9,3,4,42,0
"(8,3)-(8,65)",31.08736276626587,8,3,1,4,14,2,0
"(8,9)-(8,15)",1.7454377396560533e-16,10,2,1,14,9,33,0
"(8,9)-(8,17)",96.14952802658081,2,21,1,3,4,43,0
"(8,16)-(8,17)",0.010107073467224836,2,10,9,12,14,16,0
"(8,50)-(8,65)",0.013202296395320445,3,35,1,4,10,12,0
"(8,51)-(8,62)",5.890862464497104e-07,2,1,14,33,29,10,0
"(8,63)-(8,64)",35.25949418544769,14,2,1,9,10,24,0
