SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,66)",10.988762974739075,8,9,2,3,4,33,0
"(3,14)-(3,15)",0.004404850187711418,29,1,33,2,32,3,0
"(3,14)-(3,17)",0.051142729353159666,49,2,12,6,1,15,0
"(4,3)-(4,66)",44.47146654129028,2,3,8,12,30,9,0
"(4,17)-(4,21)",60.078805685043335,16,5,12,15,2,10,0
"(4,52)-(4,58)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,52)-(4,66)",0.2582443878054619,9,3,14,33,30,2,0
"(4,59)-(4,66)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,60)-(4,61)",8.984588086605072,1,2,9,4,12,8,0
"(4,63)-(4,65)",2.9429601866581834e-06,15,12,49,1,20,2,0
"(6,22)-(6,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,22)-(6,51)",66.82848930358887,8,4,23,2,9,3,0
"(6,29)-(6,51)",77.31558680534363,47,8,12,9,1,33,0
"(6,30)-(6,31)",0.004404850187711418,29,1,33,2,32,3,33
"(6,33)-(6,50)",0.0014967758033890277,24,33,1,2,8,14,1
"(6,34)-(6,35)",5.0355747349684066e-09,1,2,29,21,24,14,0
"(6,37)-(6,49)",9.594854191163904e-05,14,24,1,3,21,2,0
"(6,38)-(6,39)",99.97192025184631,1,4,2,15,12,6,0
"(6,43)-(6,48)",1.0921656912188382e-07,1,4,2,3,14,24,0
"(6,44)-(6,45)",3.836119367090967e-17,1,2,9,33,10,4,0
