SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(13,5)-(23,52)",0.004488350168685429,13,21,3,41,9,37,0
"(13,11)-(20,39)",1.546687257436563e-09,26,13,40,9,8,12,0
"(14,7)-(20,39)",79.20845150947571,1,11,9,40,8,26,11
"(14,13)-(14,14)",28.26184332370758,2,29,21,7,1,14,0
"(21,5)-(23,52)",0.00014868829794068006,30,36,13,14,18,2,0
"(21,16)-(21,17)",99.994957447052,35,7,21,5,10,16,5
"(23,19)-(23,33)",3.3329030202366994e-06,1,43,2,29,27,33,0
"(23,19)-(23,45)",2.2933922708034515,2,3,36,5,6,30,0
"(23,34)-(23,35)",5.361519672783706e-12,1,29,10,32,2,35,0
"(23,36)-(23,40)",12.445085495710373,29,3,1,43,21,14,0
