SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(26,52)",6.584201753139496,21,13,3,9,41,37,0
"(19,11)-(23,49)",18.402238190174103,26,13,9,2,1,40,0
"(19,13)-(23,49)",1.8137362339559933e-12,26,9,42,21,8,1,0
"(20,7)-(23,49)",0.2056272467598319,20,11,1,30,18,16,0
"(21,7)-(23,49)",43.93174350261688,11,18,12,16,20,49,0
"(21,21)-(21,22)",20.062626898288727,36,15,16,12,5,32,0
"(22,7)-(23,49)",0.8842752315104008,41,15,12,37,20,11,20
"(22,17)-(22,33)",1.8699512771558346e-08,24,1,36,3,15,14,0
"(22,31)-(22,33)",0.010587689030217007,1,4,21,29,7,3,0
"(23,7)-(23,49)",0.0029306980650289916,15,41,37,1,8,12,0
"(23,8)-(23,26)",0.010775230475701392,24,14,1,3,46,33,0
"(23,23)-(23,25)",29.31765615940094,2,1,4,27,22,43,0
"(26,19)-(26,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(26,19)-(26,45)",2.2933926433324814,2,3,36,5,6,30,0
"(26,34)-(26,35)",3.3329030202366994e-06,1,43,2,29,27,33,0
