SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,69)",9.655973315238953,8,2,9,3,33,14,0
"(3,13)-(3,14)",34.262314438819885,33,2,8,1,10,9,0
"(3,13)-(3,16)",6.417530030012131,6,2,43,9,8,1,0
"(4,3)-(4,69)",7.160735130310059,3,8,2,1,14,24,0
"(4,9)-(4,12)",60.078805685043335,16,5,12,15,2,10,0
"(4,43)-(4,49)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,43)-(4,56)",2.604294940829277,9,14,2,1,33,3,0
"(4,50)-(4,56)",7.420258043566719e-05,2,12,1,9,30,8,0
"(4,51)-(4,52)",8.984588086605072,1,2,9,4,12,8,0
"(4,54)-(4,55)",2.9429601866581834e-06,15,12,49,1,20,2,0
"(6,22)-(6,28)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(6,22)-(6,39)",64.15776014328003,8,2,4,3,9,23,8
"(6,29)-(6,39)",59.11175012588501,8,2,3,1,12,9,0
"(6,30)-(6,31)",34.262314438819885,33,2,8,1,10,9,0
"(6,33)-(6,38)",62.37819194793701,1,2,10,9,33,4,0
"(6,34)-(6,35)",7.13467340762719e-08,1,2,9,33,29,12,0
