SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,20)-(6,78)",5.132667294655002e-10,8,37,9,3,22,40,0
"(2,22)-(6,78)",1.4158017206528095e-10,8,9,37,22,1,38,0
"(3,3)-(6,78)",5.343679987390715e-06,1,8,9,11,40,41,0
"(6,7)-(6,78)",20.52391767501831,13,14,3,15,37,41,0
"(6,8)-(6,15)",0.09945062920451164,1,35,4,3,2,10,0
"(6,9)-(6,10)",25.335201621055603,1,10,35,2,4,3,0
"(6,22)-(6,23)",3.068330300948219e-06,29,2,10,1,32,33,0
"(6,51)-(6,77)",96.4930534362793,3,32,14,2,1,13,14
"(6,52)-(6,69)",0.4028463736176491,24,1,2,3,4,50,0
"(6,53)-(6,63)",9.941523958708379e-17,1,29,10,3,2,4,0
"(6,73)-(6,76)",18.648625910282135,27,43,28,1,2,3,0
