SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(4,13)-(6,77)",2.8591434259152005e-20,26,22,8,40,9,13,0
"(4,16)-(6,77)",8.694268688778053e-25,26,8,9,22,1,40,0
"(6,22)-(6,40)",50.009334087371826,14,27,2,1,3,6,0
"(6,35)-(6,36)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(6,37)-(6,39)",51.79629325866699,29,1,2,4,3,21,0
"(11,12)-(21,35)",6.5646594808946185e-24,22,13,40,37,8,9,0
"(11,15)-(21,35)",5.26998582449808e-31,22,8,9,13,40,37,0
"(12,3)-(21,35)",0.00035439761632005684,13,12,11,8,40,9,0
"(21,3)-(21,13)",3.068330300948219e-06,29,2,10,1,32,33,0
"(21,3)-(21,35)",37.88870871067047,14,28,43,13,3,27,0
"(21,19)-(21,34)",0.27820479590445757,2,5,3,12,1,36,0
"(21,20)-(21,27)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(21,31)-(21,33)",18.648624420166016,27,43,28,1,2,3,0
"(23,20)-(29,64)",4.158277623227535e-23,22,8,40,13,9,37,0
"(23,22)-(29,64)",3.6231301291214136e-28,8,26,22,9,40,13,0
"(24,3)-(29,64)",0.002678999226191081,13,11,12,21,8,9,0
"(27,3)-(29,64)",0.0005208966285863426,36,30,14,18,13,32,0
"(28,3)-(29,64)",0.00010098575558004086,14,3,13,21,2,28,0
"(29,3)-(29,64)",8.997959643602371,30,2,3,14,13,12,0
"(29,50)-(29,60)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(29,50)-(29,64)",90.11903405189514,43,3,2,1,45,10,0
"(32,3)-(39,50)",0.3829393768683076,8,9,13,12,37,40,0
"(32,9)-(34,75)",0.0054205305787036195,26,9,17,1,42,2,0
"(32,11)-(34,75)",3.208950050126447e-08,26,42,9,21,8,1,0
"(33,5)-(34,75)",81.51289224624634,16,18,11,1,12,20,11
"(33,19)-(33,20)",51.69728994369507,49,15,12,2,16,18,0
"(34,5)-(34,75)",58.4345281124115,11,16,12,18,15,49,0
"(34,21)-(34,32)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(34,21)-(34,38)",79.17870283126831,14,3,24,27,1,2,0
"(34,33)-(34,34)",51.79629325866699,29,1,2,4,3,21,0
"(34,35)-(34,38)",99.96460676193237,1,2,6,43,3,4,0
"(34,36)-(34,37)",3.3040862153753143e-13,4,1,21,35,2,22,0
"(34,42)-(34,75)",0.0004141808403801406,15,41,1,3,18,14,0
"(34,54)-(34,74)",46.96458876132965,14,2,1,43,25,6,0
"(34,55)-(34,61)",1.0813002715437392e-07,1,2,29,33,4,32,0
"(34,72)-(34,73)",51.79629325866699,29,1,2,4,3,21,0
"(36,3)-(39,50)",0.002840456727426499,37,3,15,9,12,14,0
"(36,10)-(36,51)",0.0041027778934221715,2,3,33,14,26,1,0
"(36,18)-(36,29)",8.867972467463403e-08,2,29,1,10,7,21,0
"(36,18)-(36,51)",81.92787170410156,2,14,3,6,27,30,0
"(36,30)-(36,32)",28.26184332370758,2,29,21,7,1,14,0
"(36,33)-(36,51)",32.297953963279724,21,14,43,27,2,7,0
"(36,34)-(36,44)",3.068330300948219e-06,29,2,10,1,32,33,0
"(38,3)-(39,50)",43.423548340797424,2,3,14,15,30,37,0
"(38,14)-(38,28)",2.7594355599613266e-13,29,1,3,2,32,33,0
"(38,14)-(38,40)",64.90027904510498,3,30,2,14,1,43,0
"(38,29)-(38,31)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(39,17)-(39,31)",8.984588086605072,1,2,9,4,12,8,0
"(39,17)-(39,43)",2.048243209719658,14,12,3,2,6,15,0
"(39,32)-(39,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(39,39)-(39,43)",18.648625910282135,27,43,28,1,2,3,0
