SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(19,5)-(24,52)",0.43147229589521885,21,13,3,41,9,37,0
"(19,11)-(21,76)",0.4648716188967228,26,2,9,13,1,3,0
"(19,13)-(21,76)",2.730221214039541e-10,26,42,9,21,8,1,0
"(21,7)-(21,76)",47.503462433815,11,16,18,12,49,15,0
"(21,19)-(21,20)",20.062626898288727,36,15,16,12,5,32,0
"(21,32)-(21,39)",5.14654914240964e-06,1,3,4,32,21,35,0
"(21,37)-(21,38)",79.47057485580444,1,4,10,2,6,3,0
"(23,5)-(24,52)",0.06208237027749419,3,14,13,21,12,2,0
"(23,16)-(23,28)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(23,16)-(23,70)",29.71363067626953,14,3,13,2,28,37,0
"(23,29)-(23,49)",89.6100640296936,3,14,2,1,32,45,3
"(23,47)-(23,48)",90.08347392082214,7,19,1,21,28,45,0
"(23,50)-(23,70)",89.6100640296936,3,14,2,1,32,45,3
"(23,51)-(23,64)",69.06720995903015,1,24,2,7,4,19,0
"(23,52)-(23,60)",1.3872415611522928e-26,1,33,2,29,9,10,0
"(23,68)-(23,69)",90.08347392082214,7,19,1,21,28,45,0
"(24,19)-(24,33)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,19)-(24,45)",2.2933926433324814,2,3,36,5,6,30,0
"(24,34)-(24,35)",3.3328969806234454e-06,1,43,2,29,27,33,0
"(24,41)-(24,45)",18.648625910282135,27,43,28,1,2,3,0
