SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(2,13)-(5,7)",9.115212051234655e-15,26,8,22,9,40,3,0
"(4,13)-(4,30)",2.8796789952600932e-08,1,2,4,7,9,24,0
"(4,14)-(4,27)",9.385458989846773e-11,1,10,35,2,32,3,0
"(4,28)-(4,29)",1.3516222807652412e-06,1,2,14,6,3,35,0
"(8,40)-(8,58)",32.218581438064575,43,5,27,13,21,1,0
"(8,40)-(8,64)",83.95377397537231,48,43,3,13,8,28,0
"(8,41)-(8,52)",2.7594459361149305e-13,29,1,3,2,32,33,0
"(8,59)-(8,60)",3.068330300948219e-06,29,2,10,1,32,33,0
"(10,20)-(10,27)",1.1274311342233381e-13,1,29,2,9,33,10,0
"(10,20)-(10,43)",77.41382122039795,3,2,8,9,14,4,0
"(10,28)-(10,43)",29.656165838241577,25,14,43,2,3,1,0
"(10,29)-(10,40)",3.095297129718233e-07,1,33,10,2,26,17,0
