SourceSpan,Loc-Conf,P-1,P-2,P-3,P-4,P-5,P-6,Actual
"(3,3)-(4,43)",12.096799910068512,8,9,2,3,4,30,0
"(3,9)-(3,49)",5.359148076422571e-05,33,19,2,26,1,17,0
"(3,11)-(3,49)",0.020140955166425556,33,17,26,8,1,14,0
"(3,15)-(3,47)",0.31549062114208937,1,26,2,17,10,19,0
"(3,15)-(3,49)",99.85648989677429,46,27,22,3,26,50,17
"(3,31)-(3,46)",11.204393953084946,2,26,3,1,10,9,0
"(3,41)-(3,42)",44.23443675041199,29,7,1,21,2,3,0
"(3,41)-(3,46)",82.84459710121155,1,2,7,10,3,32,0
"(4,19)-(4,33)",5.822953674794462e-07,1,9,2,10,12,33,0
"(4,19)-(4,43)",2.604295313358307,9,14,2,1,33,3,0
"(4,34)-(4,35)",5.890862464497104e-07,2,1,14,33,29,10,0
